Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0,01,0,0,4622558762481305156475164916,0,46225587624813,0,46225587624813,0,46225587624813,0,46225587624813,0,0,0,0,10,61986036040848,25,78619187377306429088500545,25,78619187377306429088500545,210598,4
0,02,0,0,4301586326562039884415205173,0,430158632656204,0,430158632656204,0,430158632656204,0,430158632656204,0,0,0,0,10,61986036040848,25,78619187377306429088500545,25,78619187377306429088500545,421196,8
0,03,0,0,4352910722513958285433123479,0,435291072251396,0,435291072251396,0,435291072251396,0,435291072251396,0,0,0,0,10,61986036040848,25,78619187377306429088500545,25,78619187377306429088500545,631795,2
0,04,0,0,4507939065157490218222299357,0,450793906515749,0,450793906515749,0,450793906515749,0,450793906515749,0,0,0,0,10,61986036040848,25,78619187377306429088500545,25,78619187377306429088500545,842393,7
0,05,0,0,4591068625640831461846584547,0,459106862564083,0,459106862564083,0,459106862564083,0,459106862564083,0,0,0,0,10,61986036040848,25,78619187377306429088500545,25,78619187377306429088500545,1052992
0,06,0,0,4639095183902343327009678479,0,463909518390234,0,463909518390234,0,463909518390234,0,463909518390234,0,0,0,0,10,61986036040848,25,78619187377306429088500545,25,78619187377306429088500545,1263590
0,07,0,0,4668068051789445748456551585,0,466806805178945,0,466806805178945,0,466806805178945,0,466806805178945,0,0,0,0,10,61986036040848,25,78619187377306429088500545,25,78619187377306429088500545,1474189
0,08,0,0,4685851717657936179886664699,0,468585171765794,0,468585171765794,0,468585171765794,0,468585171765794,0,0,0,0,10,61986036040848,25,78619187377306429088500545,25,78619187377306429088500545,1684787
0,09,0,0,4696674435182812916236686436,0,469667443518281,0,469667443518281,0,469667443518281,0,469667443518281,0,0,0,0,10,61986036040848,25,78619187377306429088500545,25,78619187377306429088500545,1895386
0,10,0,0,4702975756217308297591728848,0,470297575621731,0,470297575621731,0,470297575621731,0,470297575621731,0,0,0,0,10,61986036040848,25,78619187377306429088500545,25,78619187377306429088500545,2105984
0,11,0,0,4706243055904002274206233573,0,4706243055904,0,4706243055904,0,4706243055904,0,4706243055904,0,0,0,0,10,61986036040848,25,78619187377306429088500545,25,78619187377306429088500545,2316583
0,12,0,0,4707423471918017513788066733,0,470742347191802,0,470742347191802,0,470742347191802,0,470742347191802,0,0,0,0,10,61986036040848,25,78619187377306429088500545,25,78619187377306429088500545,2527181
0,13,0,0,4707141864016256288391613805,0,470714186401626,0,470714186401626,0,470714186401626,0,470714186401626,0,0,0,0,10,61986036040848,25,78619187377306429088500545,25,78619187377306429088500545,2737780
0,14,0,0,4705822535390129716455319761,0,470582253539013,0,470582253539013,0,470582253539013,0,470582253539013,0,0,0,0,10,61986036040848,25,78619187377306429088500545,25,78619187377306429088500545,2948378
